page,value,x,y
/~nmchenry1/index_tree.html,2869.300049,299,168
/~nmchenry1/index_tree.html,2886.300049,299,167
/~nmchenry1/index_tree.html,2902.600098,330,162
/~nmchenry1/index_tree.html,2919.600098,327,171
/~nmchenry1/index_tree.html,2936.600098,323,180
/~nmchenry1/index_tree.html,2952.600098,319,197
/~nmchenry1/index_tree.html,2969.600098,314,219
/~nmchenry1/index_tree.html,2986.600098,309,239
/~nmchenry1/index_tree.html,2995.699951,299,174
/~nmchenry1/index_tree.html,3001.600098,306,252
/~nmchenry1/index_tree.html,3011.699951,301,179
/~nmchenry1/index_tree.html,3019.600098,300,268
/~nmchenry1/index_tree.html,3029.699951,301,186
/~nmchenry1/index_tree.html,3037.600098,294,290
/~nmchenry1/index_tree.html,3044.699951,301,190
/~nmchenry1/index_tree.html,3053.600098,286,333
/~nmchenry1/index_tree.html,3060.699951,303,193
/~nmchenry1/index_tree.html,3069.600098,280,365
/~nmchenry1/index_tree.html,3078.699951,304,198
/~nmchenry1/index_tree.html,3084.199951,299,361
/~nmchenry1/index_tree.html,3085.600098,278,381
/~nmchenry1/index_tree.html,3093.699951,307,203
/~nmchenry1/index_tree.html,3102.600098,277,386
/~nmchenry1/index_tree.html,3111.699951,308,208
/~nmchenry1/index_tree.html,3117.199951,298,362
/~nmchenry1/index_tree.html,3120.600098,277,387
/~nmchenry1/index_tree.html,3128.699951,309,211
/~nmchenry1/index_tree.html,3144.699951,310,214
/~nmchenry1/index_tree.html,3161.699951,311,216
/~nmchenry1/index_tree.html,3178.699951,312,220
/~nmchenry1/index_tree.html,3185.300049,299,168
/~nmchenry1/index_tree.html,3186.600098,277,384
/~nmchenry1/index_tree.html,3194.699951,313,223
/~nmchenry1/index_tree.html,3203.600098,278,372
/~nmchenry1/index_tree.html,3212.699951,315,227
/~nmchenry1/index_tree.html,3218.600098,281,364
/~nmchenry1/index_tree.html,3229.699951,316,234
/~nmchenry1/index_tree.html,3234.600098,284,359
/~nmchenry1/index_tree.html,3244.699951,317,236
/~nmchenry1/index_tree.html,3252.600098,286,356
/~nmchenry1/index_tree.html,3261.699951,319,242
/~nmchenry1/index_tree.html,3269.600098,287,353
/~nmchenry1/index_tree.html,3276.100098,324,307
/~nmchenry1/index_tree.html,3279.699951,320,246
/~nmchenry1/index_tree.html,3285.600098,289,349
/~nmchenry1/index_tree.html,3293.100098,325,299
/~nmchenry1/index_tree.html,3294.699951,320,249
/~nmchenry1/index_tree.html,3301.600098,292,345
